  -1.9453500E-01   1.1428339E+01   1.9672066E+00   3.4010287E+00
  -1.9288500E-01   1.0631678E+01   1.8933845E+00   3.4010287E+00
  -1.8440500E-01   1.0631678E+01  -2.2945506E+00   3.4010287E+00
  -1.8842000E-01   1.1428339E+01  -2.3683709E+00   3.4010287E+00
  -1.9109000E-01   1.2197869E+01  -2.1494216E+00   3.4010287E+00
  -1.9225900E-01   1.2836342E+01  -1.6672693E+00   3.4010287E+00
  -1.9257300E-01   1.3257526E+01  -9.8703412E-01   3.4010287E+00
  -1.9248500E-01   1.3979970E+01  -2.0058308E-01   2.8829093E+00
  -1.9327600E-01   1.3868474E+01   5.7488866E-01   2.8829093E+00
  -1.9456100E-01   1.3543020E+01   1.2875346E+00   2.8829093E+00
  -1.9578400E-01   1.3029972E+01   1.8796235E+00   2.8829093E+00
  -1.9625200E-01   1.2370897E+01   2.3031848E+00   2.8829093E+00
  -1.9550600E-01   1.1619186E+01   2.5239067E+00   2.8829093E+00
  -1.9374500E-01   1.0835740E+01   2.5239067E+00   2.8829093E+00
  -1.8384700E-01   1.0835740E+01  -2.9250728E+00   2.8829093E+00
  -1.8832300E-01   1.1619186E+01  -2.9250728E+00   2.8829093E+00
  -1.9121600E-01   1.2370897E+01  -2.7043510E+00   2.8829093E+00
  -1.9245500E-01   1.3029972E+01  -2.2807878E+00   2.8829093E+00
  -1.9257000E-01   1.3543020E+01  -1.6887007E+00   2.8829093E+00
  -1.9235200E-01   1.3868474E+01  -9.7605292E-01   2.8829093E+00
  -1.9189900E-01   1.4435103E+01  -2.0058308E-01   2.2564727E+00
  -1.9269900E-01   1.4334329E+01   5.9712507E-01   2.2564727E+00
  -1.9416800E-01   1.4038340E+01   1.3447101E+00   2.2564727E+00
  -1.9580700E-01   1.3565732E+01   1.9951973E+00   2.2564727E+00
  -1.9690400E-01   1.2946203E+01   2.5077174E+00   2.2564727E+00
  -1.9676700E-01   1.2218679E+01   2.8500639E+00   2.2564727E+00
  -1.9498700E-01   1.1428872E+01   3.0007280E+00   2.2564727E+00
  -1.9165900E-01   1.0626411E+01   2.9502402E+00   2.2564727E+00
  -1.8564500E-01   1.1428872E+01  -3.4018923E+00   2.2564727E+00
  -1.9013200E-01   1.2218679E+01  -3.2512282E+00   2.2564727E+00
  -1.9236600E-01   1.2946203E+01  -2.9088817E+00   2.2564727E+00
  -1.9286700E-01   1.3565732E+01  -2.3963634E+00   2.2564727E+00
  -1.9243600E-01   1.4038340E+01  -1.7458744E+00   2.2564727E+00
  -1.9190300E-01   1.4334329E+01  -9.9828933E-01   2.2564727E+00
  -1.9141000E-01   1.4750046E+01  -2.0058308E-01   1.5490972E+00
  -1.9216300E-01   1.4661728E+01   5.8326582E-01   1.5490972E+00
  -1.9364300E-01   1.4401201E+01   1.3278084E+00   1.5490972E+00
  -1.9545100E-01   1.3981529E+01   1.9957113E+00   1.5490972E+00
  -1.9697200E-01   1.3423757E+01   2.5534828E+00   1.5490972E+00
  -1.9750900E-01   1.2755855E+01   2.9731550E+00   1.5490972E+00
  -1.9638700E-01   1.2011312E+01   3.2336821E+00   1.5490972E+00
  -1.9289300E-01   1.1227463E+01   3.3220003E+00   1.5490972E+00
  -1.8788500E-01   1.2011312E+01  -3.6348464E+00   1.5490972E+00
  -1.9163300E-01   1.2755855E+01  -3.3743212E+00   1.5490972E+00
  -1.9302300E-01   1.3423757E+01  -2.9546489E+00   1.5490972E+00
  -1.9292300E-01   1.3981529E+01  -2.3968774E+00   1.5490972E+00
  -1.9216600E-01   1.4401201E+01  -1.7289746E+00   1.5490972E+00
  -1.9148700E-01   1.4661728E+01  -9.8443197E-01   1.5490972E+00
  -1.9119800E-01   1.4911036E+01  -2.0058308E-01   7.9170070E-01
  -1.9193800E-01   1.4824915E+01   5.9127636E-01   7.9170070E-01
  -1.9344500E-01   1.4570583E+01   1.3461085E+00   7.9170070E-01
  -1.9533200E-01   1.4159930E+01   2.0286208E+00   7.9170070E-01
  -1.9699700E-01   1.3612157E+01   2.6068959E+00   7.9170070E-01
  -1.9772200E-01   1.2952879E+01   3.0538974E+00   7.9170070E-01
  -1.9674200E-01   1.2212923E+01   3.3487230E+00   7.9170070E-01
  -1.9299700E-01   1.1426888E+01   3.4775871E+00   7.9170070E-01
  -1.8812200E-01   1.2212923E+01  -3.7498891E+00   7.9170070E-01
  -1.9195700E-01   1.2952879E+01  -3.4550635E+00   7.9170070E-01
  -1.9320600E-01   1.3612157E+01  -3.0080620E+00   7.9170070E-01
  -1.9294900E-01   1.4159930E+01  -2.4297851E+00   7.9170070E-01
  -1.9207400E-01   1.4570583E+01  -1.7472747E+00   7.9170070E-01
  -1.9131800E-01   1.4824915E+01  -9.9244252E-01   7.9170070E-01
  -1.9133400E-01   1.4911036E+01  -2.0058308E-01   1.7381700E-02
  -1.9205500E-01   1.4824915E+01   5.9127636E-01   1.7381700E-02
  -1.9352600E-01   1.4570583E+01   1.3461085E+00   1.7381700E-02
  -1.9536500E-01   1.4159930E+01   2.0286208E+00   1.7381700E-02
  -1.9697300E-01   1.3612157E+01   2.6068959E+00   1.7381700E-02
  -1.9764000E-01   1.2952879E+01   3.0538974E+00   1.7381700E-02
  -1.9660600E-01   1.2212923E+01   3.3487230E+00   1.7381700E-02
  -1.9279100E-01   1.1426888E+01   3.4775871E+00   1.7381700E-02
  -1.8758800E-01   1.2212923E+01  -3.7498891E+00   1.7381700E-02
  -1.9174800E-01   1.2952879E+01  -3.4550635E+00   1.7381700E-02
  -1.9316100E-01   1.3612157E+01  -3.0080620E+00   1.7381700E-02
  -1.9300100E-01   1.4159930E+01  -2.4297851E+00   1.7381700E-02
  -1.9218100E-01   1.4570583E+01  -1.7472747E+00   1.7381700E-02
  -1.9145200E-01   1.4824915E+01  -9.9244252E-01   1.7381700E-02
  -1.9176800E-01   1.4750046E+01  -2.0058308E-01  -7.4001481E-01
  -1.9246700E-01   1.4661728E+01   5.8326582E-01  -7.4001481E-01
  -1.9384300E-01   1.4401201E+01   1.3278084E+00  -7.4001481E-01
  -1.9550800E-01   1.3981529E+01   1.9957113E+00  -7.4001481E-01
  -1.9686600E-01   1.3423757E+01   2.5534828E+00  -7.4001481E-01
  -1.9723700E-01   1.2755855E+01   2.9731550E+00  -7.4001481E-01
  -1.9597600E-01   1.2011312E+01   3.2336821E+00  -7.4001481E-01
  -1.9232700E-01   1.1227463E+01   3.3220003E+00  -7.4001481E-01
  -1.8625700E-01   1.2011312E+01  -3.6348464E+00  -7.4001481E-01
  -1.9094000E-01   1.2755855E+01  -3.3743212E+00  -7.4001481E-01
  -1.9281900E-01   1.3423757E+01  -2.9546489E+00  -7.4001481E-01
  -1.9301500E-01   1.3981529E+01  -2.3968774E+00  -7.4001481E-01
  -1.9243200E-01   1.4401201E+01  -1.7289746E+00  -7.4001481E-01
  -1.9183700E-01   1.4661728E+01  -9.8443197E-01  -7.4001481E-01
  -1.9233900E-01   1.4435103E+01  -2.0058308E-01  -1.4473903E+00
  -1.9305400E-01   1.4334329E+01   5.9712507E-01  -1.4473903E+00
  -1.9434600E-01   1.4038340E+01   1.3447101E+00  -1.4473903E+00
  -1.9574500E-01   1.3565732E+01   1.9951973E+00  -1.4473903E+00
  -1.9657800E-01   1.2946203E+01   2.5077174E+00  -1.4473903E+00
  -1.9620800E-01   1.2218679E+01   2.8500639E+00  -1.4473903E+00
  -1.9430300E-01   1.1428872E+01   3.0007280E+00  -1.4473903E+00
  -1.8239600E-01   1.1428872E+01  -3.4018923E+00  -1.4473903E+00
  -1.8856400E-01   1.2218679E+01  -3.2512282E+00  -1.4473903E+00
  -1.9170700E-01   1.2946203E+01  -2.9088817E+00  -1.4473903E+00
  -1.9277000E-01   1.3565732E+01  -2.3963634E+00  -1.4473903E+00
  -1.9267900E-01   1.4038340E+01  -1.7458744E+00  -1.4473903E+00
  -1.9231500E-01   1.4334329E+01  -9.9828933E-01  -1.4473903E+00
  -1.9280200E-01   1.3979970E+01  -2.0058308E-01  -2.0738269E+00
  -1.9348900E-01   1.3868474E+01   5.7488866E-01  -2.0738269E+00
  -1.9454000E-01   1.3543020E+01   1.2875346E+00  -2.0738269E+00
  -1.9545200E-01   1.3029972E+01   1.8796235E+00  -2.0738269E+00
  -1.9560300E-01   1.2370897E+01   2.3031848E+00  -2.0738269E+00
  -1.9465400E-01   1.1619186E+01   2.5239067E+00  -2.0738269E+00
  -1.9292000E-01   1.0835740E+01   2.5239067E+00  -2.0738269E+00
  -1.8578700E-01   1.1619186E+01  -2.9250728E+00  -2.0738269E+00
  -1.8986100E-01   1.2370897E+01  -2.7043510E+00  -2.0738269E+00
  -1.9191200E-01   1.3029972E+01  -2.2807878E+00  -2.0738269E+00
  -1.9254600E-01   1.3543020E+01  -1.6887007E+00  -2.0738269E+00
  -1.9260300E-01   1.3868474E+01  -9.7605292E-01  -2.0738269E+00
  -1.9286800E-01   1.3404539E+01  -2.0058308E-01  -2.5919463E+00
  -1.9356100E-01   1.3257526E+01   5.8586797E-01  -2.5919463E+00
  -1.9426800E-01   1.2836342E+01   1.2661032E+00  -2.5919463E+00
  -1.9435100E-01   1.2197869E+01   1.7482554E+00  -2.5919463E+00
  -1.9338100E-01   1.1428339E+01   1.9672066E+00  -2.5919463E+00
  -1.8573800E-01   1.1428339E+01  -2.3683709E+00  -2.5919463E+00
  -1.8957600E-01   1.2197869E+01  -2.1494216E+00  -2.5919463E+00
  -1.9158200E-01   1.2836342E+01  -1.6672693E+00  -2.5919463E+00
  -1.9237700E-01   1.3257526E+01  -9.8703412E-01  -2.5919463E+00
  -1.9224900E-01   1.2733960E+01  -2.0058308E-01  -2.9791058E+00
  -1.9283900E-01   1.2532128E+01   5.5266548E-01  -2.9791058E+00
  -1.9276700E-01   1.1980712E+01   1.1040819E+00  -2.9791058E+00
  -1.9141600E-01   1.1227463E+01   1.3059140E+00  -2.9791058E+00
  -1.8554700E-01   1.1227463E+01  -1.7070802E+00  -2.9791058E+00
  -1.8925400E-01   1.1980712E+01  -1.5052480E+00  -2.9791058E+00
  -1.9126800E-01   1.2532128E+01  -9.5383163E-01  -2.9791058E+00
  -1.9068500E-01   1.1997540E+01  -2.0058308E-01  -3.2183829E+00
  -1.9064300E-01   1.1612502E+01   4.6632390E-01  -3.2183829E+00
  -1.8774600E-01   1.0842426E+01   4.6632390E-01  -3.2183829E+00
  -1.8453200E-01   1.0842426E+01  -8.6748816E-01  -3.2183829E+00
  -1.8850200E-01   1.1612502E+01  -8.6748816E-01  -3.2183829E+00
  -1.8791200E-01   1.1227463E+01  -2.0058308E-01  -3.2993217E+00
  -1.6822200E-01   7.2475603E+00   1.9059191E+00   4.1245537E+00
  -1.7022700E-01   8.0217621E+00   1.9059191E+00   4.0483014E+00
  -1.6529200E-01   7.6346612E+00   2.5763976E+00   4.0483014E+00
  -1.6404900E-01   6.8604593E+00   2.5763976E+00   4.0483014E+00
  -1.6714100E-01   6.4733584E+00   1.9059191E+00   4.0483014E+00
  -1.6991400E-01   6.8604593E+00   1.2354405E+00   4.0483014E+00
  -1.7151700E-01   7.6346612E+00   1.2354405E+00   4.0483014E+00
  -1.7415800E-01   8.7662102E+00   1.9059191E+00   3.8224754E+00
  -1.6760700E-01   8.5627510E+00   2.6652450E+00   3.8224754E+00
  -1.6121300E-01   8.0068862E+00   3.2211098E+00   3.8224754E+00
  -1.5817900E-01   7.2475603E+00   3.4245690E+00   3.8224754E+00
  -1.5902600E-01   6.4882343E+00   3.2211098E+00   3.8224754E+00
  -1.6261800E-01   5.9323714E+00   2.6652450E+00   3.8224754E+00
  -1.6640200E-01   5.7289103E+00   1.9059191E+00   3.8224754E+00
  -1.6884900E-01   5.9323714E+00   1.1465931E+00   3.8224754E+00
  -1.7032400E-01   6.4882343E+00   5.9073023E-01   3.8224754E+00
  -1.7153800E-01   7.2475603E+00   3.8726911E-01   3.8224754E+00
  -1.7230400E-01   9.3034177E+00   2.7023630E+00   3.4557533E+00
  -1.6207800E-01   8.8768820E+00   3.3912418E+00   3.4557533E+00
  -1.5143600E-01   7.4509874E+00   4.1012534E+00   3.4557533E+00
  -1.5138900E-01   6.6442048E+00   4.0264940E+00   3.4557533E+00
  -1.5429100E-01   5.9189090E+00   3.6653390E+00   3.4557533E+00
  -1.6930800E-01   5.9189090E+00   1.4649912E-01   3.4557533E+00
  -1.8145100E-01   9.9399927E+00   2.6964897E+00   2.9622286E+00
  -1.4462700E-01   6.0818639E+00   4.4584381E+00   2.9622286E+00
  -1.8703600E-01   1.0451303E+01   2.6955713E+00  -2.0486104E+00
  -1.7656800E-01   9.9399927E+00   2.6964897E+00  -2.6499703E+00
  -1.6576700E-01   9.6082022E+00   3.4230119E+00  -2.6499703E+00
  -1.4580600E-01   6.8482101E+00   4.6834572E+00  -2.6499703E+00
  -1.4681600E-01   6.0818639E+00   4.4584381E+00  -2.6499703E+00
  -1.7689600E-01   9.4522998E+00   1.9059191E+00  -3.1434949E+00
  -1.7056300E-01   9.3034177E+00   2.7023630E+00  -3.1434949E+00
  -1.6313700E-01   8.8768820E+00   3.3912418E+00  -3.1434949E+00
  -1.5734700E-01   8.2302971E+00   3.8795205E+00  -3.1434949E+00
  -1.5417900E-01   7.4509874E+00   4.1012534E+00  -3.1434949E+00
  -1.5394000E-01   6.6442048E+00   4.0264940E+00  -3.1434949E+00
  -1.6953400E-01   6.6442048E+00  -2.1465398E-01  -3.1434949E+00
  -1.7234400E-01   8.7662102E+00   1.9059191E+00  -3.5102170E+00
  -1.6768900E-01   8.5627510E+00   2.6652450E+00  -3.5102170E+00
  -1.6277500E-01   8.0068862E+00   3.2211098E+00  -3.5102170E+00
  -1.6031600E-01   7.2475603E+00   3.4245690E+00  -3.5102170E+00
  -1.6121900E-01   6.4882343E+00   3.2211098E+00  -3.5102170E+00
  -1.6995400E-01   6.4882343E+00   5.9073023E-01  -3.5102170E+00
  -1.7104000E-01   7.2475603E+00   3.8726911E-01  -3.5102170E+00
  -1.7345600E-01   8.5627510E+00   1.1465931E+00  -3.5102170E+00
  -1.7012300E-01   8.0217621E+00   1.9059191E+00  -3.7360431E+00
  -1.6642600E-01   7.6346612E+00   2.5763976E+00  -3.7360431E+00
  -1.6567100E-01   6.8604593E+00   2.5763976E+00  -3.7360431E+00
  -1.6819800E-01   6.4733584E+00   1.9059191E+00  -3.7360431E+00
  -1.7014200E-01   6.8604593E+00   1.2354405E+00  -3.7360431E+00
  -1.7118900E-01   7.6346612E+00   1.2354405E+00  -3.7360431E+00
  -1.6895900E-01   7.2475603E+00   1.9059191E+00  -3.8122954E+00
  -1.5496700E-01   4.6097333E+00   1.7733699E+00   3.9000694E+00
  -1.6337500E-01   5.3839352E+00   1.7733699E+00   3.8238171E+00
  -1.5644300E-01   4.9968342E+00   2.4438485E+00   3.8238171E+00
  -1.5088500E-01   4.2226324E+00   2.4438485E+00   3.8238171E+00
  -1.5055000E-01   3.8355315E+00   1.7733699E+00   3.8238171E+00
  -1.5402000E-01   4.2226324E+00   1.1028913E+00   3.8238171E+00
  -1.6014100E-01   4.9968342E+00   1.1028913E+00   3.8238171E+00
  -1.5689800E-01   5.3690592E+00   3.0885606E+00   3.5979910E+00
  -1.4985800E-01   4.6097333E+00   3.2920198E+00   3.5979910E+00
  -1.4921900E-01   3.2945445E+00   2.5326958E+00   3.5979910E+00
  -1.4915700E-01   3.0910834E+00   1.7733699E+00   3.5979910E+00
  -1.5109600E-01   3.2945445E+00   1.0140440E+00   3.5979910E+00
  -1.5481200E-01   3.8504074E+00   4.5818107E-01   3.5979910E+00
  -1.5898700E-01   4.6097333E+00   2.5471995E-01   3.5979910E+00
  -1.6500900E-01   5.3690592E+00   4.5818107E-01   3.5979910E+00
  -1.4952700E-01   2.4425351E+00   1.3682504E+00   3.2312689E+00
  -1.6701600E-01   5.5924702E+00  -2.0023159E-01   3.2312689E+00
  -1.5158600E-01   5.5924702E+00   3.7469714E+00  -3.3679793E+00
  -1.6875500E-01   6.2390551E+00   2.8804715E-01  -3.3679793E+00
  -1.6644500E-01   6.1283833E+00   1.7733699E+00  -3.7347014E+00
  -1.6132300E-01   5.9249240E+00   2.5326958E+00  -3.7347014E+00
  -1.5354600E-01   5.3690592E+00   3.0885606E+00  -3.7347014E+00
  -1.4971800E-01   4.6097333E+00   3.2920198E+00  -3.7347014E+00
  -1.5107400E-01   3.0910834E+00   1.7733699E+00  -3.7347014E+00
  -1.6121900E-01   5.3690592E+00   4.5818107E-01  -3.7347014E+00
  -1.6491800E-01   5.9249240E+00   1.0140440E+00  -3.7347014E+00
  -1.5767600E-01   5.3839352E+00   1.7733699E+00  -3.9605274E+00
  -1.5308600E-01   4.9968342E+00   2.4438485E+00  -3.9605274E+00
  -1.5040800E-01   4.2226324E+00   2.4438485E+00  -3.9605274E+00
  -1.5112400E-01   3.8355315E+00   1.7733699E+00  -3.9605274E+00
  -1.5412500E-01   4.2226324E+00   1.1028913E+00  -3.9605274E+00
  -1.5688200E-01   4.9968342E+00   1.1028913E+00  -3.9605274E+00
  -1.5287900E-01   4.6097333E+00   1.7733699E+00  -4.0367797E+00
  -1.4830900E-01   3.3343232E+00  -6.3373473E-01   3.6957730E+00
  -1.5415500E-01   4.1085251E+00  -6.3373473E-01   3.6195207E+00
  -1.5350000E-01   3.7214242E+00   3.6743832E-02   3.6195207E+00
  -1.4845700E-01   2.9472223E+00   3.6743832E-02   3.6195207E+00
  -1.4312400E-01   2.5601214E+00  -6.3373473E-01   3.6195207E+00
  -1.4273600E-01   2.9472223E+00  -1.3042133E+00   3.6195207E+00
  -1.4919700E-01   3.7214242E+00  -1.3042133E+00   3.6195207E+00
  -1.6046300E-01   4.8529732E+00  -6.3373473E-01   3.3936947E+00
  -1.4911200E-01   2.5749973E+00   6.8145598E-01   3.3936947E+00
  -1.4413800E-01   2.0191344E+00   1.2559119E-01   3.3936947E+00
  -1.3856500E-01   1.8156733E+00  -6.3373473E-01   3.3936947E+00
  -1.3472500E-01   2.0191344E+00  -1.3930606E+00   3.3936947E+00
  -1.3597700E-01   2.5749973E+00  -1.9489235E+00   3.3936947E+00
  -1.4253800E-01   3.3343232E+00  -2.1523847E+00   3.3936947E+00
  -1.4865800E-01   2.0056720E+00   1.1256852E+00   3.0269725E+00
  -1.2595800E-01   2.0056720E+00  -2.3931547E+00   3.0269725E+00
  -1.6190400E-01   5.5390628E+00  -6.3373473E-01  -3.5722756E+00
  -1.5154000E-01   2.7309677E+00   1.4868402E+00  -3.5722756E+00
  -1.2473100E-01   2.7309677E+00  -2.7543096E+00  -3.5722756E+00
  -1.5577500E-01   4.8529732E+00  -6.3373473E-01  -3.9389978E+00
  -1.5639200E-01   4.6495139E+00   1.2559119E-01  -3.9389978E+00
